,logFC,AveExpr,t,P.Value,adj.P.Val,B
QPCTL,-1.80444594506572,5.05549730723723,-20.5365041829487,2.31894856767177E-19,1.03281331306965E-15,33.9567945994158
CRYGB,-1.42538247443787,4.48245565455357,-19.9699705420244,5.12290765025504E-19,1.42602538079412E-15,33.204425983985
TSSK2,-1.39776983523847,4.26951298854788,-19.1639572745864,1.63700912130789E-18,3.03787967686711E-15,32.0964198749688
TBATA,-1.3631389309278,4.2717727716839,-18.6085479557496,3.73561841927838E-18,5.54589910526069E-15,31.3059511443584
ZNF861P,-1.62499830064062,4.89682190418165,-18.2667162578441,6.27201742959581E-18,8.21597389056876E-15,30.8080374070803
BARX1-DT,-0.979516539525928,4.87629781586791,-18.0942168118674,8.17179677964325E-18,9.57777592030924E-15,30.55338199747
CPA5,-1.31988409768397,4.97564165697119,-17.8609652770624,1.1726336546522E-17,1.30566894277249E-14,30.2053524719111
C11orf42,-1.32252672186195,4.38668166910047,-17.1242279486246,3.76682842654599E-17,3.10679637891676E-14,29.0774064525023
ZZEF1,-1.10137377367171,5.32940149807986,-16.9623245996144,4.89495008993339E-17,3.89305869831167E-14,28.8235212758689
HES1,-1.23971093613761,3.96593833701537,-16.7702751174155,6.69666680585188E-17,4.97093576998385E-14,28.5194746966843
HS3ST5,-1.35447148200517,4.35379718130253,-16.5833347638957,9.11105767093361E-17,6.34044197731314E-14,28.2204637542343
RNU2-52P,-1.20819884888323,4.2546468688209,-16.4594214645018,1.11910649664991E-16,7.5519341133021E-14,28.0205828896725
KLHL17,-1.40970574389229,5.20631114896487,-16.3085202700816,1.43998413570301E-16,9.43147256410895E-14,27.7753363279352
LINC01208,-1.08509997582909,4.93640196508233,-16.0192903388515,2.34691149531028E-16,1.4932392025447E-13,27.2995682716415
TOB2,-2.86243088905045,7.00805125627727,-15.8879526205493,3.23264447810551E-16,1.9996599967481E-13,26.9890124694448
MYOC,-1.42539894983037,4.53806015950537,-15.2218886617854,9.36449836232041E-16,5.11169838930377E-13,25.9477566579453
JRKL,-0.990080466429169,4.02041969905567,-15.2190749350256,9.41127279902352E-16,5.11169838930377E-13,25.9428793681065
POLG-DT,-1.06941052943058,4.35635506380958,-15.0821796819121,1.20033256727846E-15,6.21632696295909E-13,25.704652894796
SMCR8,-1.13928011932118,5.48371142572909,-14.9946069842688,1.40371188783026E-15,7.1043772795664E-13,25.5512929954088
SMIM13,-1.43667976441872,4.32951109197908,-14.8934395004645,1.68340533545123E-15,7.97611774790713E-13,25.373180200482
PREX2,-1.03262237166862,3.94063117487294,-14.5106893143579,3.37672469001314E-15,1.44608234849813E-12,24.6900145726091
FRMD8P1,-1.23265734369759,5.79693180761059,-14.4511896407057,3.76732114274954E-15,1.5536013801461E-12,24.582473808931
TECTB,-1.23825187323394,5.52448798398298,-14.4374873888298,3.86367806123435E-15,1.56436812264778E-12,24.5576564173549
METTL9,-1.57778594482726,10.3136512591438,-14.3082672884567,4.9071108368827E-15,1.87912137545953E-12,24.3226573363311
CYP4F35P,-1.01720035264262,5.09435856869191,-14.1625806851221,6.43766810596655E-15,2.24000673518389E-12,24.0556221114215
DPPA5,-0.844370005601073,3.56772860299254,-13.8635150525499,1.13140501163486E-14,3.59932260058525E-12,23.5004085679939
SIGLECL1,-1.09051204063477,3.3569800128791,-13.8104967512351,1.2515226526534E-14,3.87085527110258E-12,23.400979519819
OR7E2P,-0.948140679325699,3.20342089113044,-13.7762492250636,1.33601311954241E-14,4.02049677825539E-12,23.3365908654023
PRRX2-AS1,-1.55546386270148,5.22601611633466,-13.6749563803374,1.62192020937012E-14,4.69071962889132E-12,23.145403794069
GP5,-1.08036043143873,3.66731351611468,-13.5983588231848,1.87939828893997E-14,5.29776208815244E-12,23.0000832780333
LCMT1-AS2,-0.901297717591912,3.94673579274235,-13.5105943645012,2.22669237260664E-14,6.04709907872894E-12,22.8327830735047
ZNF142,-1.28447211204292,6.79516582989255,-13.2265977619855,3.87570238545807E-14,9.80772913883701E-12,22.2855424966283
WFDC5,-1.08445073803091,3.67979263990841,-13.0041867057219,6.01784190334185E-14,1.48901468161689E-11,21.8506151513509
DDX31,-0.97155091950411,4.89401412166953,-12.9927781618489,6.15609071371751E-14,1.50648334179973E-11,21.8281531724094
KIF23-AS1,-1.38682741906564,4.79462325377092,-12.9850620204086,6.25144091598907E-14,1.51318845389305E-11,21.8129525852525
TRIM43,-0.853763698009872,3.91470966731252,-12.953202341369,6.66148619352559E-14,1.5615224846697E-11,21.7501173374141
TRIM43CP,-0.853763698009872,3.91470966731252,-12.953202341369,6.66148619352559E-14,1.5615224846697E-11,21.7501173374141
TRIM43B,-0.853763698009872,3.91470966731252,-12.953202341369,6.66148619352559E-14,1.5615224846697E-11,21.7501173374141
CC2D2B,-1.08127986385284,4.48335267064376,-12.9264173113166,7.02755773052208E-14,1.63017378230204E-11,21.6972000375503
NOS1AP,-0.894477289492604,3.72193353519835,-12.8658776897734,7.93307120591717E-14,1.76661562684569E-11,21.5772906405572
COCH,-2.58860852586302,7.94168245050405,-12.8838012966207,8.23826369600843E-14,1.80236719820025E-11,21.543003639985
DICER1,-2.85705011140035,7.11278156060697,-12.8527213657984,8.76584536919661E-14,1.89520981093825E-11,21.481584643022
RBMY3AP,-1.58075677317106,4.25596889964995,-12.7982099525982,9.08828207667288E-14,1.92749479586122E-11,21.4427595657825
PLEKHG5,-1.05123429484718,5.14329896387071,-12.7520792516166,9.97369782662865E-14,2.09532336699239E-11,21.3507408297057
OTOA,-1.21887371057111,4.67598660404158,-12.729717484363,1.04343225486179E-13,2.15149934106641E-11,21.3060454531426
OTOAP1,-1.21887371057111,4.67598660404158,-12.729717484363,1.04343225486179E-13,2.15149934106641E-11,21.3060454531426
CAPNS2,-0.964037915837474,4.6707634532267,-12.6661665568127,1.18664361805402E-13,2.42434557160045E-11,21.1787037028123
PCDH10,-1.11476853911704,4.2682058452836,-12.64835557173,1.23029588568907E-13,2.49067809803726E-11,21.1429293857707
TTC16,-1.21472536011794,4.53901102870932,-12.6132376091876,1.3212621312752E-13,2.5835468654781E-11,21.0722836172418
LINC01119,-1.35261520897131,4.828942381708,-12.4882358150785,1.70508041414897E-13,3.29011306041061E-11,20.8196377738847
OPTC,-1.0879502821128,5.25970671708982,-12.4857353801804,1.71383140243222E-13,3.29011306041061E-11,20.8145651316376
LINC02029,-0.935915513419444,3.883929677258,-12.3592620300935,2.22238745651394E-13,4.22994412556486E-11,20.557014690455
CYMP,-1.2464098548617,4.68099816392634,-12.340155876088,2.31172671622156E-13,4.36269849521508E-11,20.5179403673519
KIAA2012-AS1,-0.940145806320674,4.57276295155212,-12.2372658198489,2.86037820592257E-13,5.26427787336278E-11,20.3067625264805
LINC01875,-0.975880666258724,5.67093876158994,-12.228345555982,2.9138456900594E-13,5.31872374360105E-11,20.2883938208344
OR2B6,-0.911567318851885,3.71809998405771,-12.164146514662,3.33019380587101E-13,5.98065208572109E-11,20.1559099909889
MLLT10,-2.86873749944424,5.69812254041234,-12.1731213882894,3.49865748410485E-13,6.20725098484406E-11,20.1101844300734
KIAA2013,-1.46381054271257,5.82808353155387,-12.1309186735748,3.56920309748626E-13,6.20957685765012E-11,20.0871430104131
RFTN2,-1.11783263156544,5.48288488687658,-12.1076728602676,3.74682129057938E-13,6.46805917208622E-11,20.0389544907967
KAAG1,-0.945569693779873,4.12102955176247,-12.0755290184258,4.00749388780715E-13,6.86483702981364E-11,19.9722117639756
KCNA1,-0.967252340220969,4.33571499343544,-12.038309818104,4.33271174591621E-13,7.3652792267029E-11,19.8947728849263
LINGO1-AS1,-0.991313575863815,4.18394298946976,-11.9729930830134,4.97047221508569E-13,8.02082940273502E-11,19.7584633106779
ACR,-1.61424168437738,5.47835144884656,-11.9633878694145,5.11843469407131E-13,8.08385973065773E-11,19.7297895058868
ACRP1,-1.61424168437738,5.47835144884656,-11.9633878694145,5.11843469407131E-13,8.08385973065773E-11,19.7297895058868
DNAJC5G,-0.799454229068458,4.91399003400961,-11.9426421456309,5.29886989673703E-13,8.30989674158006E-11,19.6949454411665
TMEM263-DT,-1.3408195581543,5.20646234291792,-11.9161580129962,5.60359959279606E-13,8.62561528822232E-11,19.6394272018215
LRP6,-1.52393500978978,6.68025746080885,-11.8679567607927,6.20519446477717E-13,9.29121768689614E-11,19.5381614455196
DNAJC3,-3.24638110911795,8.57353217752452,-11.8814517561188,6.4399121676489E-13,9.56069360409156E-11,19.5045755043617
ZNF425,-0.816231087212516,4.38609351602876,-11.83155767241,6.70313824410979E-13,9.88557520252192E-11,19.4615002228145
EDDM13,-0.982549568712411,4.58419752066292,-11.8059919111104,7.07724458630567E-13,1.03686289271343E-10,19.4075571435482
NEUROD6,-1.04431211071842,4.22496956110052,-11.7872550968991,7.36497648404178E-13,1.0719651066871E-10,19.367971394767
RNF208,-1.18159306075738,5.16534079606568,-11.7573215306278,7.84979523764305E-13,1.13511097498099E-10,19.3046393427107
LINC00638,-0.994640443463192,6.07679327323539,-11.604721886483,1.08823557039418E-12,1.48307132142583E-10,18.9800363335232
NACA2,-0.792121876073391,3.39183981053743,-11.6019538869956,1.09473076930941E-12,1.48307132142583E-10,18.9741214141168
PFKFB1,-1.07793064334841,4.9899237754859,-11.6001998101061,1.09886734040712E-12,1.48307132142583E-10,18.9703726403677
HOXC8,-1.40151698055773,5.4144832642024,-11.5720100603865,1.1675904523104E-12,1.55643235982443E-10,18.9100730378426
DAND5,-0.733806551208824,4.01996046626471,-11.5385488729502,1.25491992510621E-12,1.64387128307002E-10,18.8383675758485
TRMT2B,-0.967991716767552,5.65723925480132,-11.5010659098646,1.3607424362432E-12,1.74151570762643E-10,18.7578758748227
MIR4300HG,-0.955826787176579,4.3420232011252,-11.4211651781164,1.61796872465406E-12,2.03562404120459E-10,18.5857018931475
WDR87,-0.879458414425529,4.45720156287976,-11.3058045419647,2.08030838989531E-12,2.57368819636548E-10,18.3356858306846
LINC00347,-1.04239896657438,3.50338275054247,-11.2916383632889,2.14575743613026E-12,2.62796554341272E-10,18.3048670600114
OR7E111P,-1.17629115093162,5.26447081029149,-11.2912071026853,2.14778269747683E-12,2.62796554341272E-10,18.3039284425582
PANX2,-1.25593942603712,7.21775612301135,-11.2857582859757,2.17354061824806E-12,2.63876312169519E-10,18.2920673126306
KIRREL2,-1.33770211512828,4.34198234324908,-11.20974961415,2.56776249068119E-12,3.0095527844726E-10,18.1262131154616
MATN1,-0.808110473398177,4.59696813208036,-11.2049918448668,2.59475369746232E-12,3.02526544967479E-10,18.1158068140866
ANO4,-0.897973163579283,4.24550836990384,-11.1916296741021,2.67212502032561E-12,3.09924750404328E-10,18.0865652173762
STOML3,-0.809703028139154,3.56491229237989,-11.1728028041233,2.78517344742717E-12,3.19706327323483E-10,18.0453257947311
LINC00845,-0.72166787672178,3.67244756513849,-11.1610767597899,2.85805131147485E-12,3.26389459770428E-10,18.0196173716102
PSMD4,-0.957234751769832,10.2670409444281,-11.1269384038521,3.08155874433766E-12,3.46581978169976E-10,17.9446709147064
PIPSL,-0.957234751769832,10.2670409444281,-11.1269384038521,3.08155874433766E-12,3.46581978169976E-10,17.9446709147064
DNM1P41,-0.959987022289819,4.82249461894424,-11.0589742465757,3.58143964480872E-12,4.00407611317314E-10,17.7950165279419
SOGA1,-1.77831686841262,5.79188329752783,-11.0790250943428,3.61407920763304E-12,4.00407611317314E-10,17.7890405847887
ASMTL-AS1,-1.25224112409357,4.84299667616876,-10.9883355782592,4.18964172208423E-12,4.55117714678506E-10,17.6388396344337
ATG3,-0.91434122236719,3.68099844986884,-10.9725331069002,4.33962824758028E-12,4.69122240026045E-10,17.6038129569917
GSN,-1.3072875141547,4.95766070727476,-10.9360475505448,4.7073144007517E-12,5.06411518793911E-10,17.522817624943
ITGA11,-1.26454021158319,5.24320667111774,-10.8982039077344,5.12253177056882E-12,5.48431057686525E-10,17.4386244415311
LINC00598,-0.897418906515208,3.70215206418345,-10.8735726746651,5.4127836361156E-12,5.65902717336424E-10,17.383725495958
SLC13A4,-0.946438099301117,5.11983042394499,-10.8712570203831,5.44092392430169E-12,5.66186611543338E-10,17.3785602160866
MRTFA,-1.35248737196051,4.49272137073893,-10.8422740443696,5.8060848000851E-12,6.01375360060907E-10,17.3138518157612
MRAP,-1.08349741187168,4.48171571559974,-10.7771404024714,6.72122139913643E-12,6.92939256191524E-10,17.1680315232164
RSPRY1,-1.31904959180727,8.60568353036119,-10.7435960208189,7.24894546083792E-12,7.43902149619353E-10,17.0927160944067
KCNMA1-AS1,-1.15885269189654,4.20116177658562,-10.6787151986791,8.39347700625273E-12,8.53490134485123E-10,16.9466235419942
OPRL1,-1.02577934719465,4.98458834848135,-10.5985181588342,1.00683329126903E-11,1.01453260467285E-09,16.7652780305562
ZBTB12,-0.836359214561615,4.86640659719872,-10.562915980721,1.09181391417217E-11,1.09029614595068E-09,16.6845008043643
LINC01874,-0.880236151904801,4.29933970562763,-10.5137339699852,1.22145544649474E-11,1.19826393559434E-09,16.5726370166069
TTC12,-0.998062438985953,5.35554363377929,-10.5044703934698,1.24758695928204E-11,1.21853131562508E-09,16.5515313326231
EPHA5-AS1,-0.953428510945938,5.12631887524964,-10.4922186992554,1.28302973632109E-11,1.247676384198E-09,16.5236002166129
DNAJB13,-0.846982219785905,5.2366067754476,-10.4546586061541,1.39825224886751E-11,1.34795148614851E-09,16.4378476906941
MOV10L1,-0.812939654168219,4.50449310157239,-10.4461208289409,1.42589048351E-11,1.36867048177949E-09,16.4183292128685
MCPH1-AS1,-0.909355605163416,4.58382105773262,-10.4009069824631,1.58186980286017E-11,1.50795861967402E-09,16.3148031733941
LINC01700,-0.714488038299703,4.52347994915728,-10.4001719871729,1.58454495937726E-11,1.50795861967402E-09,16.3131180141482
SNX27,-1.77536793732846,6.74892829813637,-10.3978014225392,1.68084240463919E-11,1.58604574190297E-09,16.2576837849308
SYPL2,-1.34453352034292,5.19264701713183,-10.3347478350741,1.842236200498E-11,1.71373321797564E-09,16.1628291804239
NAV2-AS4,-0.903678056804813,4.91658697090785,-10.3166401850005,1.9208773370032E-11,1.77493848206325E-09,16.1211326330088
IKBKB-DT,-1.02943472516486,5.3507569296935,-10.2976777419203,2.00692217779724E-11,1.84678305691598E-09,16.0774209362335
RYR3-DT,-0.720330800493056,5.05397051639949,-10.2888532463343,2.04830073360128E-11,1.87553940675087E-09,16.0570626166209
FCER2,-1.14762086520022,5.15039072414546,-10.2781962395237,2.09943892743828E-11,1.90826144796421E-09,16.0324628122137
SLIT3-AS1,-0.978331894696794,4.65263655444916,-10.2235962565218,2.38271320865335E-11,2.13094941540166E-09,15.9061908115227
ANXA2P3,-1.30146681948767,6.10572284608278,-10.1906835085489,2.57209611120956E-11,2.28199236257074E-09,15.8298820443799
TAF1L,-1.00966780709322,4.09458907905469,-10.1458934012421,2.85487207022373E-11,2.49314298556127E-09,15.7258028021833
MRTFB,-0.910715939858783,3.86712604306069,-10.131792332885,2.95033517065273E-11,2.55645968541889E-09,15.6929804553762
DENND11,-1.85547980901383,6.88587177154215,-10.1355770447661,3.07853431265582E-11,2.65720467474932E-09,15.6539360091208
LINC01961,-0.767246104865122,3.38323080744166,-10.1026776416781,3.15791556211969E-11,2.70475467895551E-09,15.6251274345077
LINC03025,-0.767246104865122,3.38323080744166,-10.1026776416781,3.15791556211969E-11,2.70475467895551E-09,15.6251274345077
AZI2,-1.63313832882341,5.78673027182445,-10.097095568446,3.35127482249235E-11,2.84845568786573E-09,15.5689077748337
CREBRF,-1.38486993580604,5.66776910748811,-10.0378232748818,3.72134024129302E-11,3.1154333020058E-09,15.4621052583485
SPIN3,-0.884473541078672,3.91704887067843,-10.0043757584478,3.97606853405561E-11,3.29397193904752E-09,15.3951914406752
CADM3-AS1,-0.825016359755704,4.33762714159053,-9.98991217684843,4.11359056409991E-11,3.36928419254841E-09,15.3612505632493
KCNS1,-0.855690151366714,5.07554601349493,-9.96066993634822,4.40669705828172E-11,3.59460574325552E-09,15.2925436277402
MIR1233-2,-1.01604482262238,5.5226153223231,-9.92478083538865,4.79585316293259E-11,3.84168539875345E-09,15.2080623610175
MIR1233-1,-1.01604482262238,5.5226153223231,-9.92478083538865,4.79585316293259E-11,3.84168539875345E-09,15.2080623610175
SLC6A7,-1.1274067058873,6.14405474758759,-9.9111793294498,4.95237681229039E-11,3.93873140117481E-09,15.1759998152897
TNNT2,-0.82428383751944,4.98599848220185,-9.90827430119283,4.9864793809231E-11,3.951740545686E-09,15.169148629521
ERVV-1,-0.701130479117751,3.48684336474434,-9.87913156422805,5.34218278052012E-11,4.15673012333366E-09,15.1003559319079
NUDT3,-1.50275933460478,5.83060900732167,-9.87374232987213,5.60521690073916E-11,4.33411719314446E-09,15.0548011113343
RBL1,-0.810307905373154,3.39794452479421,-9.85320736313132,5.68040028921776E-11,4.37705308098928E-09,15.039064714951
LIPE,-1.68938989313013,6.33171646626699,-9.86828946999833,5.75709050674066E-11,4.40119892637584E-09,15.0290644327213
C5orf49,-0.691134225153311,3.62347693281013,-9.84518582191062,5.7894315428822E-11,4.40119892637584E-09,15.0200814901226
RPL26P37,-1.11121424489546,11.6410474845392,-9.84364963581338,5.81055496140149E-11,4.40119892637584E-09,15.0164450703655
RPL26P36,-1.11121424489546,11.6410474845392,-9.84364963581338,5.81055496140149E-11,4.40119892637584E-09,15.0164450703655
SSX2,-1.13481126177938,4.69055559087267,-9.83788554568411,5.89052003037974E-11,4.41670001873826E-09,15.0027976345546
SSX2B,-1.13481126177938,4.69055559087267,-9.83788554568411,5.89052003037974E-11,4.41670001873826E-09,15.0027976345546
DTX1,-1.14101166495501,5.78917407964582,-9.83354185230945,5.95152331374935E-11,4.43259105932723E-09,14.9925102681122
BAZ2A,-1.66471025367887,7.16545571307963,-9.84458938517064,6.088398217472E-11,4.51941799682946E-09,14.9731946280376
SCN2A,-0.971008262214362,3.91833540256579,-9.82218871820133,6.11403916250064E-11,4.52337335912714E-09,14.9656101307434
NR1D2,-2.51527558443169,6.51837669026609,-9.83261967433982,6.26307808519573E-11,4.61224046089598E-09,14.9449488995913
C21orf91-OT1,-0.905189168639135,4.19633727312849,-9.80365695655334,6.38913382775497E-11,4.65068653336828E-09,14.9216636609118
C21orf91,-0.905189168639135,4.19633727312849,-9.80365695655334,6.38913382775497E-11,4.65068653336828E-09,14.9216636609118
CXorf51B,-0.946729326786901,4.25164366428411,-9.80219108122671,6.41142739118983E-11,4.65068653336828E-09,14.9181854909201
CXorf51A,-0.946729326786901,4.25164366428411,-9.80219108122671,6.41142739118983E-11,4.65068653336828E-09,14.9181854909201
NCOA2,-1.29252207430378,5.11949852438367,-9.78122633218187,6.74811397429265E-11,4.86322815836644E-09,14.8671706520291
INSL4,-0.754938431844071,4.04590455622578,-9.7721958573413,6.88550399540056E-11,4.93033081908602E-09,14.8469504887239
ST8SIA2,-0.841311273308056,4.51311348254723,-9.75829280241146,7.11726307394621E-11,5.07994651902911E-09,14.813891325042
CALM1,-1.27723409803938,11.6021601987244,-9.71548187672534,7.88707168334608E-11,5.59354137950426E-09,14.7113691046409
LINC00269,-0.836115630591292,5.48917239339608,-9.70902701315336,8.00474649109126E-11,5.65897459079718E-09,14.6965357836686
ZNF638,-1.64850359981197,5.66732372256883,-9.71804893005095,8.21835888702017E-11,5.79160234351431E-09,14.6736126455512
PRKG2,-0.920841469103394,4.05342078072633,-9.65830812076218,9.03714978569699E-11,6.32856253388951E-09,14.5753770873131
LINC01798,-1.64922518207308,4.41939951314423,-9.67326043742617,9.14356694363452E-11,6.38301229679615E-09,14.5670598961235
C10orf62,-0.955559951608826,4.98512843120999,-9.64016634698276,9.43868823462154E-11,6.5684421342746E-09,14.5319553065627
LINC02270,-0.86368785148469,3.62499886885903,-9.62365546760403,9.81998457151982E-11,6.79134274606133E-09,14.49239844881
CASC23,-0.68456243546261,4.43516389481039,-9.60831267653413,1.01884259974637E-10,6.9811094934621E-09,14.4556071523337
UBBP1,-1.26856230906837,7.236749898322,-9.60159415734458,1.03675778312777E-10,7.08207333511418E-09,14.4382881804925
FICD,-1.36841283770693,6.54108521074455,-9.58790763733928,1.09303835324073E-10,7.44369146431736E-09,14.3869193747288
MSH3,-1.02677266014544,5.20998921576661,-9.57519795561268,1.103260225641E-10,7.49039694048761E-09,14.3760913987094
CD2BP2-DT,-1.00460383571076,4.73946047585829,-9.54017620003665,1.20034941856173E-10,8.05137988010577E-09,14.2918355214917
URB1,-0.70548571515732,4.64716202465952,-9.47166158996856,1.41634884197861E-10,9.33155987042058E-09,14.1265236528613
DNMT1,-1.25981775628475,8.64298416340209,-9.4425224970807,1.52546198754965E-10,9.99132735315972E-09,14.052642546928
LBX1-AS1,-0.604931657725463,4.5929328970358,-9.42808667959081,1.57403259887512E-10,1.02491613872369E-08,14.0210568762729
SCPEP1,-0.76474872647462,3.45213958950548,-9.4201253784558,1.60472718649493E-10,1.03882760802487E-08,14.0017600342243
LINC02150,-0.724165463567632,3.38424583244473,-9.41649492396748,1.61892679968839E-10,1.03974435148645E-08,13.9929575919781
ZNF12,-2.08256027343981,7.53207840131339,-9.42267882432812,1.66890300205642E-10,1.06489401010872E-08,13.9659305878359
LEXM,-0.88401834178063,4.35140084062455,-9.39310563341091,1.71354046037601E-10,1.09025235748895E-08,13.9362050440741
THSD4-AS1,-0.693140753092222,3.80964888341944,-9.3858500508057,1.744024969169E-10,1.10648695266167E-08,13.9185848711985
VSTM2B-DT,-0.749695934596036,5.97808278632899,-9.37743290330707,1.7800854175374E-10,1.12615687963467E-08,13.8981349482048
SLC44A5,-1.32170322051267,3.56536388760703,-9.3745435150275,1.82286145245662E-10,1.14347328689455E-08,13.8756490405914
BTD,-0.966338567138804,4.57613281869099,-9.36380896608901,1.84007576724009E-10,1.14857607584283E-08,13.8650146055255
P2RX6,-1.15569158965834,5.0134065206337,-9.35777431473443,1.86730483958493E-10,1.15830115522888E-08,13.8503361293375
GRIN2C,-0.797907685035376,4.62754779108035,-9.35658611031242,1.87271450915766E-10,1.15842998345644E-08,13.8474454038899
FOXC2,-0.89924131159188,4.42431263505639,-9.35282528695678,1.88994265849006E-10,1.16584856127189E-08,13.8382946232893
SLC5A7,-0.70209030317367,3.63317108065431,-9.33317732319939,1.98261957659887E-10,1.20961521510357E-08,13.7904564947316
MIR4750,-1.09529118274608,6.57852407239919,-9.32985933820996,1.99872266801684E-10,1.21279441673207E-08,13.7823728549769
TBC1D17,-1.09529118274608,6.57852407239919,-9.32985933820996,1.99872266801684E-10,1.21279441673207E-08,13.7823728549769
SEC22A,-1.28679750432972,5.5365506208174,-9.32579203496803,2.04070146161987E-10,1.22974883781914E-08,13.7624153366861
SHPK,-0.723760223428671,4.74356998746692,-9.31374786196386,2.0788379088974E-10,1.24780704563979E-08,13.7430992184075
NOBOX,-0.737141565283406,5.30429866191331,-9.27318972897901,2.29536918599467E-10,1.35945681922647E-08,13.6440791601986
CCDC13,-1.38956157255601,5.24244194347443,-9.27741861901526,2.33728729471608E-10,1.38061142615471E-08,13.6281380489068
PIP,-0.791983444964903,4.58110325040664,-9.25673199969311,2.3896863452214E-10,1.40782870956972E-08,13.6038355019736
CECR2,-0.810173881439213,4.54017041877371,-9.2284004542899,2.56143240868688E-10,1.4971269897388E-08,13.5344717079609
LINC00652,-0.986310132118026,5.45627085324278,-9.22454963516936,2.58573096870971E-10,1.50737285188996E-08,13.5250354537106
PEX14,-1.17708433802773,6.97241562118672,-9.21852198450133,2.62423916734121E-10,1.51396844604978E-08,13.5102609688028
NFIA-AS2,-1.52377735666536,4.3516906457602,-9.2306625387895,2.65445352809668E-10,1.52256887227879E-08,13.5019512587348
OR51I2,-0.746913860999983,4.57456842685282,-9.2133123791971,2.65799315768692E-10,1.52256887227879E-08,13.4974876720404
SERINC3,-1.23208138703567,9.83225101878973,-9.21319669635232,2.66996388118356E-10,1.52454937615581E-08,13.4933170426285
SBNO2,-1.95721070215892,7.24313373481446,-9.20439126837099,2.83784924909396E-10,1.60396103878359E-08,13.4353723202579
MIR30DHG,-0.93665456325875,5.67579113818446,-9.16499553663373,2.99299332698649E-10,1.68310526259248E-08,13.3788469497056
XAGE2,-0.785271184542245,4.91288420803602,-9.16008643469498,3.02936082588592E-10,1.69499588521743E-08,13.3667752169161
MAST1,-1.15281654885459,5.14458664309102,-9.15682870003231,3.05374364239284E-10,1.70435632011143E-08,13.3587624930221
SPTAN1,-1.44303272958144,8.99996981869183,-9.16235128925203,3.12316392525345E-10,1.73440741774237E-08,13.3390636528204
PCDHB11,-0.996706525539295,4.99849979456363,-9.14278604772906,3.16116400569957E-10,1.74679804573012E-08,13.3242068648628
ANKRD60,-0.654689530785118,4.44293125388422,-9.1293935302212,3.26720851716758E-10,1.79648065355074E-08,13.2912263841714
TRPM7,-1.14482152967737,5.5646812963356,-9.09304562640724,3.57371819682512E-10,1.95056692463477E-08,13.2015944717584
LINC01741,-0.892849974635643,4.77717279479738,-9.08300050999849,3.66349867763462E-10,1.98497450248772E-08,13.1767924991122
LINC02573,-0.684734694689678,3.931712851956,-9.07805888637812,3.70850783694745E-10,2.00448449080055E-08,13.1645863771409
CCDC87,-0.910419075820688,4.7502885893897,-9.06316865589313,3.84757649713778E-10,2.06960582161259E-08,13.1277867652318
UNC79,-0.703007798703927,4.25016408560553,-9.05227897835077,3.95264523296602E-10,2.11590040127212E-08,13.1008552702025
ZNF548,-1.23429309846073,6.55233876595687,-9.03620498711837,4.14686392722768E-10,2.19968516666993E-08,13.0535441525877
SLX4,-1.01136122140322,5.93480809187272,-8.98926872820855,4.62086284543667E-10,2.43267126962244E-08,12.9447113311354
