,logFC,AveExpr,t,P.Value,adj.P.Val,B
PEDS1,-1.03331742914349,7.74103700027041,-8.9032766545494,1.27733379743405E-10,4.66310595656702E-08,14.2185232882093
LINC00315,-0.651480279500601,4.99277306114094,-8.86793104546861,1.36601368700806E-10,4.90641270902942E-08,14.1520781432977
LINC00396,-0.580803674992795,3.5224209304981,-8.85999671700814,1.39694301155097E-10,4.92038592472386E-08,14.1303921215555
ABCG4,-0.794936340239066,4.07437463696014,-8.79804841464869,1.6642357337482E-10,5.61528265982404E-08,13.9607863850337
ITFG1,-0.820730547999129,8.30093943562245,-8.75428680478642,1.8945010282874E-10,6.20421226454884E-08,13.8354793128428
BAALC-AS1,-0.74797344294741,3.78216345005931,-8.73512052151023,1.98914303845741E-10,6.41974294542145E-08,13.7879758329792
DNAAF6,-0.501516304576536,3.5977555553499,-8.61492499075075,2.80022620187072E-10,8.90831961277986E-08,13.4564469185563
RIPOR3-AS1,-0.660730192351171,5.1171030642013,-8.41125464127268,5.01903862957357E-10,1.47064435844702E-07,12.8903891532373
GNB4,-1.07687784310645,4.07040423148706,-8.36155581212913,5.9602489299843E-10,1.70165106951052E-07,12.7250970521613
MAP3K11,-0.643103393848898,4.34098898203572,-8.31945511429676,6.5396573195988E-10,1.84343833987526E-07,12.6335227029595
RAB3D,-0.734767405494822,4.80551808190757,-8.24525394995855,8.10536353759553E-10,2.22837457553969E-07,12.4251277550144
OR7E111P,-0.708823454990832,5.13739315007115,-8.19062182716509,9.49696271227033E-10,2.51771265047081E-07,12.271257588706
GNB5,-0.601750865058777,4.77928134008879,-8.10889497017386,1.2044938068598E-09,3.08308880286907E-07,12.0403953631713
BTD,-0.720915798875243,4.34653284132255,-8.09253608761665,1.26329745460355E-09,3.19686034279164E-07,11.9940877339529
KIF1A,-0.562694785079077,3.93628608607568,-8.0639246656197,1.37322999625625E-09,3.43600660523936E-07,11.9130192872897
KCNK4,-0.541756267673197,4.55550482008414,-8.05767620324706,1.39850047645828E-09,3.45064895084409E-07,11.8953016944469
FLVCR2,-0.508104656495731,4.07552081367425,-8.05485295076732,1.41007254266834E-09,3.45064895084409E-07,11.8872948004929
PLXDC2,-2.7644563503292,5.62950489703541,-8.03904372325854,1.51634019686089E-09,3.63090105848335E-07,11.8182413650673
PEG13,-0.54343998231135,4.53289770242294,-7.96457343586771,1.83606548318235E-09,4.25844733339213E-07,11.6307598779308
DUSP26,-0.694838035165875,5.06460107566787,-7.95792200269966,1.87219275629418E-09,4.25844733339213E-07,11.6118215326026
POLR3H,-0.795365026317371,6.76257532476667,-7.93424861646863,2.03402923049668E-09,4.48473236969609E-07,11.5320509927083
IL19,-0.626439715656583,3.9628712289321,-7.89780465032655,2.23322501975956E-09,4.82831921990541E-07,11.4404188804771
LINC01119,-0.717576037983592,4.7209973256157,-7.88618018461154,2.31278491772659E-09,4.90508641265271E-07,11.4064418345667
LRRC4,-0.848384666734328,5.10000120711624,-7.87193100123133,2.46190051009622E-09,5.12374415507782E-07,11.3469650288134
KIAA2013,-0.750501526077914,5.79888257632714,-7.77277882360487,3.25386496319026E-09,6.47612277033676E-07,11.0749881720049
ZMAT4,-0.536834264765844,3.9424203501916,-7.74394365498726,3.51327706187497E-09,6.80323190355598E-07,10.9998628989593
TPT1-AS1,-0.547696947604973,4.20372565786066,-7.73506554592331,3.60662263782247E-09,6.92378271738523E-07,10.9743610404895
C20orf203,-0.707797228566571,6.08850931349399,-7.66142841223099,4.4948070678744E-09,8.27230236318141E-07,10.7603910542512
TENM2,-0.770923710916222,4.03924202800705,-7.51245697797676,7.08373159468568E-09,1.15144247359164E-06,10.3187144081439
PRPF39-DT,-0.977462648402913,4.5697467278329,-7.5053352538891,7.29399457519789E-09,1.1770287332977E-06,10.2908044787855
NKX6-3,-0.637418427600892,3.81131392829796,-7.45503377578613,8.28181440850109E-09,1.31734089330651E-06,10.1656492053883
CLEC16A,-0.735132700736572,6.61434052723745,-7.40348781161809,9.76195085799531E-09,1.48896495655272E-06,10.0063726166085
NCOA3,-1.33794321637173,7.05569496191176,-7.37905798685168,1.06229168649406E-08,1.60926350792763E-06,9.92493279041523
KDELR1,-0.570579447078332,10.9724520343389,-7.35278418635283,1.12407129590133E-08,1.68907592539331E-06,9.86835315282441
IL6ST,-1.69898867079639,5.82308670061139,-7.34710201549023,1.16861018731283E-08,1.73491868408463E-06,9.8320933263271
LNPEP,-0.884555062982929,4.19748987283557,-7.29904247684823,1.34911904281973E-08,1.94297983620605E-06,9.69228336246144
CFAP276,-0.59498300417304,3.90205560951059,-7.19356967262642,1.81226469474995E-08,2.50666599300538E-06,9.40343468775876
CEP162,-0.894271682430607,5.31641255432265,-7.16163101352593,2.0366566138167E-08,2.78247276890087E-06,9.29134565791456
RTL5,-0.514218126938351,4.41130371384989,-7.11727440950488,2.28018879627066E-08,3.02247168477092E-06,9.17982852079577
ADAM30,-0.507455839045166,4.22132607029662,-7.0837995349694,2.52234856331722E-08,3.24304822324411E-06,9.08156034331185
ZNF436,-0.958923292030879,6.35216740345624,-7.07151087041043,2.67067700151644E-08,3.39847463695826E-06,9.0274740288294
LMO7,-0.605547159706335,3.73100859570174,-7.0540105165298,2.75960848921461E-08,3.48016403028039E-06,8.99403226273741
KCNK17,-0.727234751879387,4.08912014360385,-7.05763472990362,2.76612795078193E-08,3.48016403028039E-06,8.99276493941628
GOLGA8CP,-1.0564191701269,4.69501974842819,-7.03315849967428,2.99780645539694E-08,3.6281604323497E-06,8.91496718101602
GOLGA8F,-1.0564191701269,4.69501974842819,-7.03315849967428,2.99780645539694E-08,3.6281604323497E-06,8.91496718101602
GOLGA8G,-1.0564191701269,4.69501974842819,-7.03315849967428,2.99780645539694E-08,3.6281604323497E-06,8.91496718101602
GOLGA8DP,-1.0564191701269,4.69501974842819,-7.03315849967428,2.99780645539694E-08,3.6281604323497E-06,8.91496718101602
TMEM150A,-0.778366816317374,6.11703685491174,-7.0118109926762,3.19422627141568E-08,3.8449851263868E-06,8.85310137923639
TMEM167B-DT,-0.758288137545825,3.64740908538529,-6.95048607209176,3.83794209831856E-08,4.40552229832248E-06,8.67421078477781
ZFP69,-0.857946785069716,4.21474581469476,-6.92658554572414,4.13546410733201E-08,4.67475381757242E-06,8.60170204491736
ELFN1,-0.638154625621269,5.28130287818665,-6.88762665238309,4.57590987104246E-08,5.10720048862546E-06,8.50180065695286
LINC00242,-0.510320892340645,4.09181572959159,-6.86039857021772,4.95862547356567E-08,5.43958771777507E-06,8.42340238750718
GOLGA8Q,-0.579269795547179,4.45316560563927,-6.80356424374581,5.89265188533896E-08,6.30882042474102E-06,8.25535465165689
GOLGA8IP,-0.579269795547179,4.45316560563927,-6.80356424374581,5.89265188533896E-08,6.30882042474102E-06,8.25535465165689
DGKA,-0.625961401280287,4.37925602995134,-6.79888021853973,5.98616908528257E-08,6.37827748134725E-06,8.24014816066649
RIMBP3B,-0.534315952251141,5.0252070368649,-6.7652312037739,6.6209350385784E-08,6.79745784193724E-06,8.14188234965471
RIMBP3C,-0.534315952251141,5.0252070368649,-6.7652312037739,6.6209350385784E-08,6.79745784193724E-06,8.14188234965471
RIMBP3,-0.534315952251141,5.0252070368649,-6.7652312037739,6.6209350385784E-08,6.79745784193724E-06,8.14188234965471
MNT,-0.66804990243311,7.65067195105162,-6.76489786454305,6.68205881605038E-08,6.8258150355333E-06,8.13362084396193
